Country Name,Country ISO3,Year,Indicator Name,Indicator Code,Value
Togo,TGO,2020,Number of neonatal deaths,SH.DTH.NMRT,6678
Togo,TGO,2019,Number of neonatal deaths,SH.DTH.NMRT,6735
Togo,TGO,2018,Number of neonatal deaths,SH.DTH.NMRT,6789
Togo,TGO,2017,Number of neonatal deaths,SH.DTH.NMRT,6838
Togo,TGO,2016,Number of neonatal deaths,SH.DTH.NMRT,6893
Togo,TGO,2015,Number of neonatal deaths,SH.DTH.NMRT,6906
Togo,TGO,2014,Number of neonatal deaths,SH.DTH.NMRT,6953
Togo,TGO,2013,Number of neonatal deaths,SH.DTH.NMRT,6994
Togo,TGO,2012,Number of neonatal deaths,SH.DTH.NMRT,7044
Togo,TGO,2011,Number of neonatal deaths,SH.DTH.NMRT,7140
Togo,TGO,2010,Number of neonatal deaths,SH.DTH.NMRT,7228
Togo,TGO,2009,Number of neonatal deaths,SH.DTH.NMRT,7217
Togo,TGO,2008,Number of neonatal deaths,SH.DTH.NMRT,7176
Togo,TGO,2007,Number of neonatal deaths,SH.DTH.NMRT,7177
Togo,TGO,2006,Number of neonatal deaths,SH.DTH.NMRT,7072
Togo,TGO,2005,Number of neonatal deaths,SH.DTH.NMRT,7034
Togo,TGO,2004,Number of neonatal deaths,SH.DTH.NMRT,7017
Togo,TGO,2003,Number of neonatal deaths,SH.DTH.NMRT,7080
Togo,TGO,2002,Number of neonatal deaths,SH.DTH.NMRT,7113
Togo,TGO,2001,Number of neonatal deaths,SH.DTH.NMRT,7115
Togo,TGO,2000,Number of neonatal deaths,SH.DTH.NMRT,7106
Togo,TGO,1999,Number of neonatal deaths,SH.DTH.NMRT,7094
Togo,TGO,1998,Number of neonatal deaths,SH.DTH.NMRT,7038
Togo,TGO,1997,Number of neonatal deaths,SH.DTH.NMRT,6978
Togo,TGO,1996,Number of neonatal deaths,SH.DTH.NMRT,6925
Togo,TGO,1995,Number of neonatal deaths,SH.DTH.NMRT,6845
Togo,TGO,1994,Number of neonatal deaths,SH.DTH.NMRT,6740
Togo,TGO,1993,Number of neonatal deaths,SH.DTH.NMRT,7198
Togo,TGO,1992,Number of neonatal deaths,SH.DTH.NMRT,7180
Togo,TGO,1991,Number of neonatal deaths,SH.DTH.NMRT,7160
Togo,TGO,1990,Number of neonatal deaths,SH.DTH.NMRT,7109
Togo,TGO,1989,Number of neonatal deaths,SH.DTH.NMRT,7055
Togo,TGO,1988,Number of neonatal deaths,SH.DTH.NMRT,7016
Togo,TGO,1987,Number of neonatal deaths,SH.DTH.NMRT,6972
Togo,TGO,1986,Number of neonatal deaths,SH.DTH.NMRT,6901
Togo,TGO,1985,Number of neonatal deaths,SH.DTH.NMRT,6821
Togo,TGO,1984,Number of neonatal deaths,SH.DTH.NMRT,6752
Togo,TGO,1983,Number of neonatal deaths,SH.DTH.NMRT,6654
Togo,TGO,1982,Number of neonatal deaths,SH.DTH.NMRT,6560
Togo,TGO,1981,Number of neonatal deaths,SH.DTH.NMRT,6494
Togo,TGO,1980,Number of neonatal deaths,SH.DTH.NMRT,6436
Togo,TGO,1979,Number of neonatal deaths,SH.DTH.NMRT,6426
Togo,TGO,1978,Number of neonatal deaths,SH.DTH.NMRT,6435
Togo,TGO,1977,Number of neonatal deaths,SH.DTH.NMRT,6428
Togo,TGO,1976,Number of neonatal deaths,SH.DTH.NMRT,6406
Togo,TGO,1975,Number of neonatal deaths,SH.DTH.NMRT,6346
Togo,TGO,1974,Number of neonatal deaths,SH.DTH.NMRT,6277
Togo,TGO,1973,Number of neonatal deaths,SH.DTH.NMRT,6183
Togo,TGO,1972,Number of neonatal deaths,SH.DTH.NMRT,6069
Togo,TGO,1971,Number of neonatal deaths,SH.DTH.NMRT,5930
Togo,TGO,1970,Number of neonatal deaths,SH.DTH.NMRT,5773
Togo,TGO,1969,Number of neonatal deaths,SH.DTH.NMRT,5611
Togo,TGO,1968,Number of neonatal deaths,SH.DTH.NMRT,5416
Togo,TGO,1967,Number of neonatal deaths,SH.DTH.NMRT,5250
Togo,TGO,1966,Number of neonatal deaths,SH.DTH.NMRT,5107
Togo,TGO,2022,Women's share of population ages 15+ living with HIV (%),SH.DYN.AIDS.FE.ZS,65.302845138419
Togo,TGO,2021,Women's share of population ages 15+ living with HIV (%),SH.DYN.AIDS.FE.ZS,64.9044028070034
Togo,TGO,2020,Women's share of population ages 15+ living with HIV (%),SH.DYN.AIDS.FE.ZS,64.486573468772
Togo,TGO,2019,Women's share of population ages 15+ living with HIV (%),SH.DYN.AIDS.FE.ZS,64.084075639957
Togo,TGO,2018,Women's share of population ages 15+ living with HIV (%),SH.DYN.AIDS.FE.ZS,63.5927639037997
Togo,TGO,2017,Women's share of population ages 15+ living with HIV (%),SH.DYN.AIDS.FE.ZS,62.8917957199419
Togo,TGO,2016,Women's share of population ages 15+ living with HIV (%),SH.DYN.AIDS.FE.ZS,62.1237859226988
Togo,TGO,2015,Women's share of population ages 15+ living with HIV (%),SH.DYN.AIDS.FE.ZS,61.4264368961052
Togo,TGO,2014,Women's share of population ages 15+ living with HIV (%),SH.DYN.AIDS.FE.ZS,60.7105963685486
Togo,TGO,2013,Women's share of population ages 15+ living with HIV (%),SH.DYN.AIDS.FE.ZS,60.0665755216073
Togo,TGO,2012,Women's share of population ages 15+ living with HIV (%),SH.DYN.AIDS.FE.ZS,59.5777385509431
Togo,TGO,2011,Women's share of population ages 15+ living with HIV (%),SH.DYN.AIDS.FE.ZS,59.378630365494
Togo,TGO,2010,Women's share of population ages 15+ living with HIV (%),SH.DYN.AIDS.FE.ZS,59.3671691659043
Togo,TGO,2009,Women's share of population ages 15+ living with HIV (%),SH.DYN.AIDS.FE.ZS,59.3599428945333
Togo,TGO,2008,Women's share of population ages 15+ living with HIV (%),SH.DYN.AIDS.FE.ZS,59.3235643408875
Togo,TGO,2007,Women's share of population ages 15+ living with HIV (%),SH.DYN.AIDS.FE.ZS,59.2577448059661
Togo,TGO,2006,Women's share of population ages 15+ living with HIV (%),SH.DYN.AIDS.FE.ZS,59.1756075460058
Togo,TGO,2005,Women's share of population ages 15+ living with HIV (%),SH.DYN.AIDS.FE.ZS,59.0750343951741
Togo,TGO,2004,Women's share of population ages 15+ living with HIV (%),SH.DYN.AIDS.FE.ZS,58.9570090251503
Togo,TGO,2003,Women's share of population ages 15+ living with HIV (%),SH.DYN.AIDS.FE.ZS,58.8088860282634
Togo,TGO,2002,Women's share of population ages 15+ living with HIV (%),SH.DYN.AIDS.FE.ZS,58.6464598626569
Togo,TGO,2001,Women's share of population ages 15+ living with HIV (%),SH.DYN.AIDS.FE.ZS,58.4736455060311
Togo,TGO,2000,Women's share of population ages 15+ living with HIV (%),SH.DYN.AIDS.FE.ZS,58.3015173764072
Togo,TGO,1999,Women's share of population ages 15+ living with HIV (%),SH.DYN.AIDS.FE.ZS,58.1238535400633
Togo,TGO,1998,Women's share of population ages 15+ living with HIV (%),SH.DYN.AIDS.FE.ZS,57.9459161147903
Togo,TGO,1997,Women's share of population ages 15+ living with HIV (%),SH.DYN.AIDS.FE.ZS,57.7536561107086
Togo,TGO,1996,Women's share of population ages 15+ living with HIV (%),SH.DYN.AIDS.FE.ZS,57.530082330589
Togo,TGO,1995,Women's share of population ages 15+ living with HIV (%),SH.DYN.AIDS.FE.ZS,57.2570870648441
Togo,TGO,1994,Women's share of population ages 15+ living with HIV (%),SH.DYN.AIDS.FE.ZS,56.8861269734632
Togo,TGO,1993,Women's share of population ages 15+ living with HIV (%),SH.DYN.AIDS.FE.ZS,56.4798741456005
Togo,TGO,1992,Women's share of population ages 15+ living with HIV (%),SH.DYN.AIDS.FE.ZS,55.9529318437231
Togo,TGO,1991,Women's share of population ages 15+ living with HIV (%),SH.DYN.AIDS.FE.ZS,55.3178349287573
Togo,TGO,1990,Women's share of population ages 15+ living with HIV (%),SH.DYN.AIDS.FE.ZS,54.5334928229665
Togo,TGO,2022,"Prevalence of HIV, total (% of population ages 15-49)",SH.DYN.AIDS.ZS,1.7
Togo,TGO,2021,"Prevalence of HIV, total (% of population ages 15-49)",SH.DYN.AIDS.ZS,1.8
Togo,TGO,2020,"Prevalence of HIV, total (% of population ages 15-49)",SH.DYN.AIDS.ZS,1.9
Togo,TGO,2019,"Prevalence of HIV, total (% of population ages 15-49)",SH.DYN.AIDS.ZS,2
Togo,TGO,2018,"Prevalence of HIV, total (% of population ages 15-49)",SH.DYN.AIDS.ZS,2.1
Togo,TGO,2017,"Prevalence of HIV, total (% of population ages 15-49)",SH.DYN.AIDS.ZS,2.1
Togo,TGO,2016,"Prevalence of HIV, total (% of population ages 15-49)",SH.DYN.AIDS.ZS,2.2
Togo,TGO,2015,"Prevalence of HIV, total (% of population ages 15-49)",SH.DYN.AIDS.ZS,2.3
Togo,TGO,2014,"Prevalence of HIV, total (% of population ages 15-49)",SH.DYN.AIDS.ZS,2.4
Togo,TGO,2013,"Prevalence of HIV, total (% of population ages 15-49)",SH.DYN.AIDS.ZS,2.5
Togo,TGO,2012,"Prevalence of HIV, total (% of population ages 15-49)",SH.DYN.AIDS.ZS,2.6
Togo,TGO,2011,"Prevalence of HIV, total (% of population ages 15-49)",SH.DYN.AIDS.ZS,2.7
Togo,TGO,2010,"Prevalence of HIV, total (% of population ages 15-49)",SH.DYN.AIDS.ZS,2.8
Togo,TGO,2009,"Prevalence of HIV, total (% of population ages 15-49)",SH.DYN.AIDS.ZS,2.9
Togo,TGO,2008,"Prevalence of HIV, total (% of population ages 15-49)",SH.DYN.AIDS.ZS,3
Togo,TGO,2007,"Prevalence of HIV, total (% of population ages 15-49)",SH.DYN.AIDS.ZS,3.1
Togo,TGO,2006,"Prevalence of HIV, total (% of population ages 15-49)",SH.DYN.AIDS.ZS,3.3
Togo,TGO,2005,"Prevalence of HIV, total (% of population ages 15-49)",SH.DYN.AIDS.ZS,3.4
Togo,TGO,2004,"Prevalence of HIV, total (% of population ages 15-49)",SH.DYN.AIDS.ZS,3.5
Togo,TGO,2003,"Prevalence of HIV, total (% of population ages 15-49)",SH.DYN.AIDS.ZS,3.7
Togo,TGO,2002,"Prevalence of HIV, total (% of population ages 15-49)",SH.DYN.AIDS.ZS,3.8
Togo,TGO,2001,"Prevalence of HIV, total (% of population ages 15-49)",SH.DYN.AIDS.ZS,3.9
Togo,TGO,2000,"Prevalence of HIV, total (% of population ages 15-49)",SH.DYN.AIDS.ZS,3.9
Togo,TGO,1999,"Prevalence of HIV, total (% of population ages 15-49)",SH.DYN.AIDS.ZS,3.8
Togo,TGO,1998,"Prevalence of HIV, total (% of population ages 15-49)",SH.DYN.AIDS.ZS,3.7
Togo,TGO,1997,"Prevalence of HIV, total (% of population ages 15-49)",SH.DYN.AIDS.ZS,3.4
Togo,TGO,1996,"Prevalence of HIV, total (% of population ages 15-49)",SH.DYN.AIDS.ZS,3.1
Togo,TGO,1995,"Prevalence of HIV, total (% of population ages 15-49)",SH.DYN.AIDS.ZS,2.7
Togo,TGO,1994,"Prevalence of HIV, total (% of population ages 15-49)",SH.DYN.AIDS.ZS,2.3
Togo,TGO,1993,"Prevalence of HIV, total (% of population ages 15-49)",SH.DYN.AIDS.ZS,1.9
Togo,TGO,1992,"Prevalence of HIV, total (% of population ages 15-49)",SH.DYN.AIDS.ZS,1.5
Togo,TGO,1991,"Prevalence of HIV, total (% of population ages 15-49)",SH.DYN.AIDS.ZS,1.1
Togo,TGO,1990,"Prevalence of HIV, total (% of population ages 15-49)",SH.DYN.AIDS.ZS,0.9
Togo,TGO,2022,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,60.4
Togo,TGO,2021,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,62.4
Togo,TGO,2020,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,64.4
Togo,TGO,2019,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,66.5
Togo,TGO,2018,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,68.8
Togo,TGO,2017,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,71
Togo,TGO,2016,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,73.4
Togo,TGO,2015,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,75.8
Togo,TGO,2014,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,78.2
Togo,TGO,2013,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,80.8
Togo,TGO,2012,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,83.5
Togo,TGO,2011,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,86.2
Togo,TGO,2010,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,88.9
Togo,TGO,2009,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,91.6
Togo,TGO,2008,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,94.4
Togo,TGO,2007,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,97.2
Togo,TGO,2006,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,100.1
Togo,TGO,2005,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,103.1
Togo,TGO,2004,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,106.2
Togo,TGO,2003,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,109.4
Togo,TGO,2002,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,112.8
Togo,TGO,2001,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,116.2
Togo,TGO,2000,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,119.8
Togo,TGO,1999,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,123.4
Togo,TGO,1998,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,126.8
Togo,TGO,1997,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,130.2
Togo,TGO,1996,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,133.3
Togo,TGO,1995,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,136.2
Togo,TGO,1994,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,138.9
Togo,TGO,1993,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,141.2
Togo,TGO,1992,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,143.3
Togo,TGO,1991,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,145.3
Togo,TGO,1990,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,147.3
Togo,TGO,1989,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,149.4
Togo,TGO,1988,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,151.7
Togo,TGO,1987,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,154.2
Togo,TGO,1986,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,157
Togo,TGO,1985,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,160
Togo,TGO,1984,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,163.3
Togo,TGO,1983,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,166.9
Togo,TGO,1982,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,170.8
Togo,TGO,1981,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,174.9
Togo,TGO,1980,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,179
Togo,TGO,1979,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,183.3
Togo,TGO,1978,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,187.8
Togo,TGO,1977,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,192.3
Togo,TGO,1976,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,197
Togo,TGO,1975,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,201.7
Togo,TGO,1974,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,206.3
Togo,TGO,1973,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,210.9
Togo,TGO,1972,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,215.5
Togo,TGO,1971,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,220.2
Togo,TGO,1970,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,224.8
Togo,TGO,1969,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,229.2
Togo,TGO,1968,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,233.4
Togo,TGO,1967,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,237.6
Togo,TGO,1966,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,241.5
Togo,TGO,1965,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,245.2
Togo,TGO,1964,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,248.5
Togo,TGO,1963,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,251.7
Togo,TGO,1962,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,254.7
Togo,TGO,1961,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,257.5
Togo,TGO,1960,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,260.1
Togo,TGO,2022,"Mortality rate, under-5, female (per 1,000 live births)",SH.DYN.MORT.FE,55.3
Togo,TGO,2021,"Mortality rate, under-5, female (per 1,000 live births)",SH.DYN.MORT.FE,57.2
Togo,TGO,2020,"Mortality rate, under-5, female (per 1,000 live births)",SH.DYN.MORT.FE,59.2
Togo,TGO,2019,"Mortality rate, under-5, female (per 1,000 live births)",SH.DYN.MORT.FE,61.2
Togo,TGO,2018,"Mortality rate, under-5, female (per 1,000 live births)",SH.DYN.MORT.FE,63.4
Togo,TGO,2017,"Mortality rate, under-5, female (per 1,000 live births)",SH.DYN.MORT.FE,65.6
Togo,TGO,2016,"Mortality rate, under-5, female (per 1,000 live births)",SH.DYN.MORT.FE,67.8
Togo,TGO,2015,"Mortality rate, under-5, female (per 1,000 live births)",SH.DYN.MORT.FE,70
Togo,TGO,2014,"Mortality rate, under-5, female (per 1,000 live births)",SH.DYN.MORT.FE,72.4
Togo,TGO,2013,"Mortality rate, under-5, female (per 1,000 live births)",SH.DYN.MORT.FE,74.9
Togo,TGO,2012,"Mortality rate, under-5, female (per 1,000 live births)",SH.DYN.MORT.FE,77.4
Togo,TGO,2011,"Mortality rate, under-5, female (per 1,000 live births)",SH.DYN.MORT.FE,80.1
Togo,TGO,2010,"Mortality rate, under-5, female (per 1,000 live births)",SH.DYN.MORT.FE,82.7
Togo,TGO,2009,"Mortality rate, under-5, female (per 1,000 live births)",SH.DYN.MORT.FE,85.2
Togo,TGO,2008,"Mortality rate, under-5, female (per 1,000 live births)",SH.DYN.MORT.FE,87.8
Togo,TGO,2007,"Mortality rate, under-5, female (per 1,000 live births)",SH.DYN.MORT.FE,90.4
Togo,TGO,2006,"Mortality rate, under-5, female (per 1,000 live births)",SH.DYN.MORT.FE,93.1
Togo,TGO,2005,"Mortality rate, under-5, female (per 1,000 live births)",SH.DYN.MORT.FE,95.7
Togo,TGO,2004,"Mortality rate, under-5, female (per 1,000 live births)",SH.DYN.MORT.FE,98.5
Togo,TGO,2003,"Mortality rate, under-5, female (per 1,000 live births)",SH.DYN.MORT.FE,101.5
Togo,TGO,2002,"Mortality rate, under-5, female (per 1,000 live births)",SH.DYN.MORT.FE,104.5
Togo,TGO,2001,"Mortality rate, under-5, female (per 1,000 live births)",SH.DYN.MORT.FE,107.7
Togo,TGO,2000,"Mortality rate, under-5, female (per 1,000 live births)",SH.DYN.MORT.FE,111
Togo,TGO,1999,"Mortality rate, under-5, female (per 1,000 live births)",SH.DYN.MORT.FE,114.4
Togo,TGO,1998,"Mortality rate, under-5, female (per 1,000 live births)",SH.DYN.MORT.FE,117.8
Togo,TGO,1997,"Mortality rate, under-5, female (per 1,000 live births)",SH.DYN.MORT.FE,120.9
Togo,TGO,1996,"Mortality rate, under-5, female (per 1,000 live births)",SH.DYN.MORT.FE,123.9
Togo,TGO,1995,"Mortality rate, under-5, female (per 1,000 live births)",SH.DYN.MORT.FE,126.8
Togo,TGO,1994,"Mortality rate, under-5, female (per 1,000 live births)",SH.DYN.MORT.FE,129.5
Togo,TGO,1993,"Mortality rate, under-5, female (per 1,000 live births)",SH.DYN.MORT.FE,131.8
Togo,TGO,1992,"Mortality rate, under-5, female (per 1,000 live births)",SH.DYN.MORT.FE,134.1
Togo,TGO,1991,"Mortality rate, under-5, female (per 1,000 live births)",SH.DYN.MORT.FE,136.1
Togo,TGO,1990,"Mortality rate, under-5, female (per 1,000 live births)",SH.DYN.MORT.FE,138.1
Togo,TGO,1989,"Mortality rate, under-5, female (per 1,000 live births)",SH.DYN.MORT.FE,140.3
Togo,TGO,1988,"Mortality rate, under-5, female (per 1,000 live births)",SH.DYN.MORT.FE,142.8
Togo,TGO,1987,"Mortality rate, under-5, female (per 1,000 live births)",SH.DYN.MORT.FE,145.4
Togo,TGO,1986,"Mortality rate, under-5, female (per 1,000 live births)",SH.DYN.MORT.FE,148.3
Togo,TGO,1985,"Mortality rate, under-5, female (per 1,000 live births)",SH.DYN.MORT.FE,151.5
Togo,TGO,1984,"Mortality rate, under-5, female (per 1,000 live births)",SH.DYN.MORT.FE,154.8
Togo,TGO,1983,"Mortality rate, under-5, female (per 1,000 live births)",SH.DYN.MORT.FE,158.4
Togo,TGO,1982,"Mortality rate, under-5, female (per 1,000 live births)",SH.DYN.MORT.FE,162.1
Togo,TGO,1981,"Mortality rate, under-5, female (per 1,000 live births)",SH.DYN.MORT.FE,166
